iata_code,country,latitude,longitude
OLS,United States,31.4177,-110.848
OLT,United States,32.7552,-117.1995
OLV,United States,34.97869873,-89.78690338
OLZ,Russia,60.397499,120.471001
OMA,United States,41.3032,-95.894096
OMB,Gabon,-1.574730039,9.26268959
OMC,Philippines,11.05799961,124.5650024
OMD,Namibia,-28.5847,16.446699
OME,United States,64.5121994,-165.4450073
OMF,Jordan,32.3564,36.259201
OMH,Iran,37.66809845,45.06869888
OMI,Iran,30.83519936,49.53490067
OMO,Bosnia and Herzegovina,43.28290176,17.84589958
OMR,Romania,47.02529907,21.90250015
OMS,Russia,54.96699905,73.3105011
OND,Namibia,-17.878201,15.9526
ONG,Australia,-16.66250038,139.1779938
ONJ,Japan,40.19189835,140.3710022
ONK,Russia,68.514999,112.480003
ONO,United States,44.02050018,-117.0139999
ONP,United States,44.580399,-124.057999
ONQ,Turkey,41.50640106,32.08860016
ONS,Australia,-21.66830063,115.112999
ONT,United States,34.05599976,-117.6009979
ONX,Panama,9.356639862,-79.86740112
OOK,United States,60.54140091,-165.0870056
OOL,Australia,-28.1644001,153.5050049
OOM,Australia,-36.30059814,148.973999
OPF,United States,25.907,-80.278397
OPO,Portugal,41.24810028,-8.681389809
OPS,Brazil,-11.88500023,-55.58610916
OPU,Papua New Guinea,-8.050000191,142.9329987
OQN,United States,39.5924,-75.3455
ORA,Argentina,-23.15279961,-64.32920074
ORB,Sweden,59.22370148,15.03800011
ORD,United States,41.9786,-87.9048
ORE,France,47.9878006,1.760560036
ORF,United States,36.89459991,-76.20120239
ORG,Suriname,5.81108,-55.190701
ORH,United States,42.26729965,-71.8757019
ORJ,Guyana,4.725269794,-60.03499985
ORK,Ireland,51.84130096,-8.491109848
ORL,United States,28.5455,-81.332901
ORN,Algeria,35.62390137,-0.6211829782
ORP,Botswana,-21.266701,25.3167
ORT,United States,62.9612999,-141.9290009
ORU,Bolivia,-17.96260071,-67.07620239
ORV,United States,66.81790161,-161.0189972
ORW,Pakistan,25.27470016,64.58599854
ORX,Brazil,-1.714079976,-55.83620071
ORY,France,48.7233333,2.3794444
OSC,United States,44.451599,-83.394096
OSD,Sweden,63.19440079,14.50030041
OSF,Russia,55.511667,37.507222
OSH,United States,43.9844017,-88.55699921
OSI,Croatia,45.46269989,18.81019974
OSK,Sweden,57.350498,16.497999
OSL,Norway,60.121,11.0502
OSM,Iraq,36.305801,43.1474
OSN,South Korea,37.090599,127.029999
OSP,Poland,54.47890091,17.10750008
OSR,Czech Republic,49.69630051,18.11109924
OSS,Kyrgyzstan,40.60900116,72.79329681
OST,Belgium,51.19889832,2.862220049
OSU,United States,40.0798,-83.072998
OSW,Russia,51.07249832,58.59560013
OSY,Norway,64.47219849,11.57859993
OTH,United States,43.417099,-124.2460022
OTI,Indonesia,2.04598999,128.3249969
OTJ,Namibia,-20.43470001,16.66080093
OTK,United States,45.41820145,-123.814003
OTM,United States,41.10660172,-92.44789886
OTP,Romania,44.5711111,26.085
OTR,Costa Rica,8.601559639,-82.96859741
OTU,Colombia,7.01037,-74.7155
OTZ,United States,66.88469696,-162.598999
OUA,Burkina Faso,12.3532,-1.51242
OUD,Morocco,34.78720093,-1.923990011
OUE,Congo (Kinshasa),1.615990043,16.03790092
OUH,South Africa,-33.60699844,22.18899918
OUK,United Kingdom,60.4252,-0.75
OUL,Finland,64.93009949,25.35460091
OUZ,Mauritania,22.75639915,-12.48359966
OVA,Madagascar,-24.23569475,45.30452728
OVB,Russia,55.01259995,82.65070343
OVD,Spain,43.56359863,-6.034619808
OVG,South Africa,-34.55490112,20.2507
OVR,Argentina,-36.88999939,-60.21659851
OVS,Russia,61.32662201,63.60191345
OWB,United States,37.74010086,-87.16680145
OWD,United States,42.19049835,-71.17289734
OXB,Guinea-Bissau,11.89480019,-15.65369987
OXC,United States,41.47859955,-73.1352005
OXF,United Kingdom,51.8368988,-1.320000052
OXR,United States,34.20080185,-119.2070007
OYA,Argentina,-29.1058,-59.2189
OYE,Gabon,1.543110013,11.58139992
OYK,Brazil,3.855489969,-51.7969017
OYL,Kenya,3.46972,39.101398
OYO,Argentina,-38.3869,-60.3297
OYP,French Guiana,3.897599936,-51.80410004
OZA,United States,30.73530006,-101.2030029
OZC,Philippines,8.178509712,123.8420029
OZG,Morocco,30.32029915,-5.866670132
OZH,Ukraine,47.86700058,35.31570053
OZP,Spain,37.17490005,-5.615940094
OZR,United States,31.27569962,-85.71340179
OZZ,Morocco,30.93910027,-6.909430027
PAA,Burma,16.89369965,97.67459869
PAB,India,21.9884,82.111
PAC,Panama,8.973340034,-79.55560303
PAD,Germany,51.61410141,8.616319656
PAE,United States,47.90629959,-122.2819977
PAG,Philippines,7.830731448,123.4611797
PAH,United States,37.06079865,-88.77380371
PAJ,Pakistan,33.90209961,70.07160187
PAL,Colombia,5.48361,-74.6574
PAM,United States,30.06959915,-85.57540131
PAN,Thailand,6.785459995,101.1539993
PAO,United States,37.46110153,-122.1149979
PAP,Haiti,18.57999992,-72.29250336
PAQ,United States,61.594898,-149.08901
PAS,Greece,37.020495,25.113195
PAT,India,25.59129906,85.08799744
PAV,Brazil,-9.40087986,-38.25059891
PAX,Haiti,19.93359947,-72.84860229
PAZ,Mexico,20.60269928,-97.46080017
PBC,Mexico,19.15810013,-98.37139893
PBD,India,21.64870071,69.65720367
PBF,United States,34.1731,-91.9356
PBG,United States,44.65090179,-73.4681015
PBH,Bhutan,27.40320015,89.42459869
PBI,United States,26.68320084,-80.09559631
PBJ,Vanuatu,-16.43899918,168.2570038
PBL,Venezuela,10.48050022,-68.07299805
PBM,Suriname,5.452829838,-55.18780136
PBN,Angola,-10.72200012,13.76550007
PBO,Australia,-23.17110062,117.7450027
PBP,Costa Rica,9.856109619,-85.3707962
PBQ,Brazil,-11.64159966,-61.17910004
PBR,Guatemala,15.7309,-88.583801
PBU,Burma,27.32990074,97.42630005
PBZ,South Africa,-34.08816017,23.32872343
PCB,Indonesia,-6.336959839,106.7649994
PCD,United States,43.01929855,-91.123703
PCF,South Africa,-26.67099953,27.08189964
PCL,Peru,-8.377940178,-74.57430267
PCN,New Zealand,-41.34609985,173.9559937
PCP,Sao Tome and Principe,1.662940025,7.411739826
PCQ,Laos,21.6475,101.9
PCR,Colombia,6.18472,-67.4932
PCS,Brazil,-7.062059879,-41.52370071
PDA,Colombia,3.85353,-67.9062
PDG,Indonesia,-0.786917,100.280998
PDK,United States,33.87559891,-84.30200195
PDL,Portugal,37.74119949,-25.69790077
PDO,Indonesia,-3.286070108,103.8799973
PDP,Uruguay,-34.85509872,-55.09429932
PDS,Mexico,28.627399,-100.535004
PDT,United States,45.69509888,-118.8410034
PDU,Uruguay,-32.36330032,-58.06190109
PDV,Bulgaria,42.067799,24.8508
PDX,United States,45.58869934,-122.5979996
PEA,Australia,-35.75584629,137.9628754
PED,Czech Republic,50.01340103,15.73859978
PEE,Russia,57.91450119,56.02119827
PEF,Germany,54.15777969,13.77444363
PEG,Italy,43.095901,12.5132
PEH,Argentina,-35.8446,-61.8576
PEI,Colombia,4.81267,-75.7395
PEK,China,40.08010101,116.5849991
PEM,Peru,-12.61359978,-69.22859955
PEN,Malaysia,5.297140121,100.2770004
PEQ,United States,31.38240051,-103.5110016
PER,Australia,-31.94029999,115.9670029
PES,Russia,61.8852005,34.15470123
PET,Brazil,-31.718399,-52.327702
PEU,Honduras,15.2622,-83.781197
PEV,Hungary,45.990898,18.240996
PEW,Pakistan,33.9939003,71.51460266
PEX,Russia,65.12110138,57.13079834
PEZ,Russia,53.11059952,45.02109909
PFB,Brazil,-28.243999,-52.326599
PFJ,Iceland,65.555801,-23.965
PFN,United States,30.212099,-85.6828
PFO,Cyprus,34.7179985,32.4856987
PFQ,Iran,39.60359955,47.88150024
PFR,Congo (Kinshasa),-4.329919,20.590124
PGA,United States,36.92610168,-111.447998
PGD,United States,26.92020035,-81.9905014
PGF,France,42.74039841,2.87067008
PGH,India,29.03339958,79.47370148
PGK,Indonesia,-2.162199974,106.1389999
PGU,Iran,27.379601,52.737701
PGV,United States,35.6352005,-77.38529968
PGX,France,45.19810104,0.8155559897
PGZ,Brazil,-25.1847,-50.1441
PHA,Vietnam,11.6335001,108.9520035
PHB,Brazil,-2.893749952,-41.73199844
PHC,Nigeria,5.015490055,6.949590206
PHD,United States,40.47090149,-81.41970062
PHE,Australia,-20.37779999,118.6259995
PHF,United States,37.13190079,-76.49299622
PHK,United States,26.78499985,-80.69339752
PHL,United States,39.87189865,-75.2410965
PHN,United States,42.9109993,-82.52890015
PHS,Thailand,16.78289986,100.2789993
PHW,South Africa,-23.93720055,31.15539932
PHX,United States,33.43429947,-112.012001
PHY,Thailand,16.6760006,101.1949997
PIA,United States,40.66419983,-89.69329834
PIB,United States,31.46710014,-89.33709717
PID,Bahamas,25.08300018,-77.30000305
PIE,United States,27.91020012,-82.68740082
PIF,Taiwan,22.70019913,120.4820023
PIH,United States,42.90980148,-112.5960007
PIK,United Kingdom,55.50939941,-4.586669922
PIL,Paraguay,-26.881224,-58.318026
PIM,United States,32.84069824,-84.88240051
PIN,Brazil,-2.673019886,-56.77719879
PIO,Peru,-13.74489975,-76.22029877
PIP,United States,57.58039856,-157.5720062
PIR,United States,44.38270187,-100.2860031
PIS,France,46.58769989,0.3066659868
PIT,United States,40.49150085,-80.23290253
PIU,Peru,-5.205749989,-80.61640167
PIW,Canada,55.58890152,-97.16419983
PIX,Portugal,38.554298,-28.441299
PIZ,United States,69.73290253,-163.0050049
PJA,Sweden,67.24559784,23.06889915
PJC,Paraguay,-22.63999939,-55.83000183
PJG,Pakistan,26.9545002,64.13249969
PJM,Costa Rica,8.533329964,-83.30000305
PKA,United States,60.70289993,-161.7779999
PKB,United States,39.3451004,-81.43920135
PKC,Russia,53.16790009,158.4539948
PKE,Australia,-33.13140106,148.2389984
PKG,Malaysia,4.244719982,100.5530014
PKH,Greece,37.297501,23.1478
PKK,Burma,21.4043,95.11125
PKN,Indonesia,-2.705199957,111.6729965
PKO,Benin,9.357689857,2.609679937
PKP,French Polynesia,-14.80949974,-138.8130035
PKR,Nepal,28.20089912,83.98210144
PKT,Australia,-14.25,129.529007
PKU,Indonesia,0.4607860148,101.4449997
PKV,Russia,57.78390121,28.39559937
PKW,Botswana,-22.0583,27.8288
PKX,China,39.509945,116.41092
PKY,Indonesia,-2.225130081,113.9430008
PKZ,Laos,15.13210011,105.7809982
PLD,Costa Rica,9.870510101,-85.48139954
PLH,United Kingdom,50.422798,-4.10583
PLL,Brazil,-3.146039963,-59.98630142
PLM,Indonesia,-2.898250103,104.6999969
PLN,United States,45.57089996,-84.79669952
PLO,Australia,-34.6053009,135.8800049
PLP,Panama,8.406669617,-78.14170074
PLQ,Lithuania,55.97320175,21.09390068
PLS,Turks and Caicos Islands,21.77359962,-72.26589966
PLU,Brazil,-19.8512001,-43.95059967
PLV,Ukraine,49.5685997,34.39720154
PLW,Indonesia,-0.9185420275,119.9100037
PLX,Kazakhstan,50.351295,80.234398
PLZ,South Africa,-33.98490143,25.61730003
PMA,Tanzania,-5.257259846,39.81140137
PMB,United States,48.94250107,-97.24079895
PMC,Chile,-41.43889999,-73.09400177
PMD,United States,34.62939835,-118.0849991
PMF,Italy,44.824501,10.2964
PMG,Brazil,-22.5496006,-55.70259857
PMH,United States,38.84049988,-82.84729767
PMI,Spain,39.55170059,2.738810062
PMK,Australia,-18.75530052,146.5809937
PML,United States,56.00600052,-160.5610046
PMO,Italy,38.175999,13.091
PMQ,Argentina,-46.537899,-70.978699
PMR,New Zealand,-40.3205986,175.6170044
PMS,Syria,34.5574,38.316898
PMV,Venezuela,10.91260338,-63.96659851
PMW,Brazil,-10.29150009,-48.35699844
PMY,Argentina,-42.7592,-65.1027
PMZ,Costa Rica,8.951029778,-83.46859741
PNA,Spain,42.77000046,-1.646329999
PNB,Brazil,-10.71940041,-48.39970016
PNC,United States,36.73199844,-97.09980011
PNE,United States,40.081902,-75.010597
PNH,Cambodia,11.54660034,104.8440018
PNI,Micronesia,6.985099792,158.2089996
PNK,Indonesia,-0.150711,109.4039993
PNL,Italy,36.816502,11.9689
PNP,Papua New Guinea,-8.80453968,148.3090057
PNQ,India,18.58209991,73.91970062
PNR,Congo (Brazzaville),-4.816030025,11.88659954
PNS,United States,30.47340012,-87.18659973
PNT,Chile,-51.67150116,-72.52839661
PNV,Lithuania,55.72940063,24.46080017
PNY,India,11.968,79.812
PNZ,Brazil,-9.362409592,-40.56909943
POA,Brazil,-29.99440002,-51.17139816
POB,United States,35.17089844,-79.01450348
POC,United States,34.09159851,-117.7819977
POE,United States,31.0447998,-93.1917038
POF,United States,36.77389908,-90.32489777
POG,Gabon,-0.7117390037,8.754380226
POI,Bolivia,-19.54310036,-65.72370148
POJ,Brazil,-18.67280006,-46.49119949
POL,Mozambique,-12.99176216,40.52401352
POM,Papua New Guinea,-9.443380356,147.2200012
POO,Brazil,-21.84300041,-46.56790161
POP,Dominican Republic,19.75790024,-70.56999969
POR,Finland,61.46170044,21.79999924
POS,Trinidad and Tobago,10.59539986,-61.33720016
POT,Jamaica,18.19879913,-76.53450012
POU,United States,41.62659836,-73.88420105
POW,Slovenia,45.47340012,13.61499977
POX,France,49.096667,2.040833
POZ,Poland,52.42100143,16.82629967
PPA,United States,35.61299896,-100.9960022
PPB,Brazil,-22.17510033,-51.42459869
PPC,United States,66.81410217,-150.6439972
PPE,Mexico,31.351987,-113.305177
PPF,United States,37.32989883,-95.5062027
PPG,American Samoa,-14.33100033,-170.7100067
PPI,Australia,-33.23889923,137.9949951
PPK,Kazakhstan,54.77470016,69.18389893
PPL,Nepal,27.517787,86.584454
PPM,United States,26.24710083,-80.11109924
PPN,Colombia,2.4544,-76.6093
PPP,Australia,-20.49500084,148.552002
PPQ,New Zealand,-40.90470123,174.9889984
PPR,Indonesia,0.8454310298,100.3700027
PPS,Philippines,9.742119789,118.7590027
PPT,French Polynesia,-17.553699,-149.606995
PPW,United Kingdom,59.35169983,-2.900279999
PPY,Brazil,-22.28919983,-45.91910172
PQC,Vietnam,10.1698,103.9931
PQI,United States,46.68899918,-68.0447998
PQM,Mexico,17.533153,-92.015484
PQQ,Australia,-31.43580055,152.8630066
PRA,Argentina,-31.7948,-60.4804
PRB,United States,35.67290115,-120.6269989
PRC,United States,34.65449905,-112.4199982
PRG,Czech Republic,50.1008,14.26
PRH,Thailand,18.13220024,100.1650009
PRI,Seychelles,-4.319290161,55.69139862
PRL,United States,60.2083333,-147.8194444
PRM,Portugal,37.1493,-8.58396
PRN,Serbia,42.5728,21.035801
PRP,France,41.66059875,8.889749527
PRQ,Argentina,-26.753611,-60.492222
PRU,Burma,18.82449913,95.26599884
PRV,Czech Republic,49.42580032,17.40469933
PRX,United States,33.63660049,-95.45079803
PRY,South Africa,-25.6539,28.224199
PRZ,United States,44.28699875,-120.9039993
PSA,Italy,43.683899,10.3927
PSC,United States,46.26470184,-119.1190033
PSD,Egypt,31.27939987,32.24000168
PSE,Puerto Rico,18.00830078,-66.56300354
PSG,United States,56.80170059,-132.9450073
PSH,Germany,54.30888748,8.686944008
PSI,Pakistan,25.29050064,63.3451004
PSJ,Indonesia,-1.416749954,120.6579971
PSL,United Kingdom,56.43920135,-3.372220039
PSM,United States,43.07789993,-70.82330322
PSO,Colombia,1.39625,-77.2915
PSP,United States,33.82970047,-116.5070038
PSR,Italy,42.431702,14.1811
PSS,Argentina,-27.3858,-55.9707
PSU,Indonesia,0.8355780244,112.9369965
PSX,United States,28.72750092,-96.25099945
PSY,Falkland Islands,-51.68569946,-57.77759933
PSZ,Bolivia,-18.975301,-57.820599
PTA,United States,60.201681,-154.325863
PTB,United States,37.18379974,-77.50740051
PTF,Fiji,-17.7779007,177.1970062
PTG,South Africa,-23.845269,29.458615
PTH,United States,56.95909882,-158.6329956
PTJ,Australia,-38.31809998,141.470993
PTK,United States,42.66550064,-83.42009735
PTM,Venezuela,7.566669941,-70.1832962
PTP,Guadeloupe,16.265301,-61.531799
PTT,United States,37.70159912,-98.74690247
PTU,United States,59.01139832,-161.8200073
PTX,Colombia,1.85777,-76.0857
PTY,Panama,9.071359634,-79.38349915
PTZ,Ecuador,-1.505239964,-78.06269836
PUB,United States,38.28910065,-104.4970016
PUC,United States,39.61389923,-110.7509995
PUD,Argentina,-47.7353,-65.9041
PUE,Panama,8.667,-77.418
PUF,France,43.38000107,-0.41861099
PUG,Australia,-32.50690079,137.7169952
PUJ,Dominican Republic,18.56739998,-68.36340332
PUK,French Polynesia,-18.29560089,-137.0169983
PUQ,Chile,-53.002602,-70.854599
PUR,Bolivia,-11.107663,-67.551155
PUS,South Korea,35.17950058,128.9380035
PUT,India,14.14929962,77.79109955
PUU,Colombia,0.505228,-76.5008
PUW,United States,46.7439,-117.110001
PUY,Croatia,44.89350128,13.9222002
PUZ,Nicaragua,14.0472002,-83.38670349
PVA,Colombia,13.3569,-81.3583
PVC,United States,42.07189941,-70.2213974
PVD,United States,41.732601,-71.420403
PVG,China,31.14340019,121.8050003
PVH,Brazil,-8.709289551,-63.90230179
PVK,Greece,38.92549896,20.76530075
PVL,United States,37.5617981,-82.56639862
PVO,Ecuador,-1.041650057,-80.47219849
PVR,Mexico,20.68009949,-105.2539978
PVS,Russia,64.37809753,-173.2429962
PVU,United States,40.21920013,-111.7229996
PWA,United States,35.53419876,-97.64710236
PWE,Russia,69.78330231,170.5970001
PWK,United States,42.114222,-87.901494
PWM,United States,43.64619827,-70.30930328
PWQ,Kazakhstan,52.19499969,77.07389832
PWT,United States,47.49020004,-122.7649994
PWY,United States,42.79550171,-109.8069992
PXH,Australia,-29.716,135.5244
PXM,Mexico,15.8769,-97.089103
PXO,Portugal,33.07339859,-16.35000038
PXR,Thailand,14.86830044,103.4980011
PXU,Vietnam,14.00450039,108.0169983
PYB,India,18.87999916,82.55200195
PYE,Cook Islands,-9.014369965,-158.0324097
PYH,Venezuela,5.619989872,-67.60610199
PYJ,Russia,66.40039825,112.0299988
PYK,Iran,35.77610016,50.8266983
PYM,United States,41.909,-70.728798
PYR,Greece,37.9207,21.292601
PYY,Thailand,19.37199974,98.43699646
PZA,Colombia,5.87615,-71.8866
PZB,South Africa,-29.64900017,30.39870071
PZE,United Kingdom,50.128101,-5.51845
PZH,Pakistan,31.35840034,69.46360016
PZI,China,26.54,101.79852
PZL,South Africa,-27.84939957,32.30970001
PZO,Venezuela,8.28853035,-62.76039886
PZS,Chile,-38.76679993,-72.63710022
PZU,Sudan,19.43359947,37.23410034
PZY,Slovakia,48.62519836,17.82839966
QBC,Canada,52.387501,-126.596001
QCJ,Brazil,-22.939501,-48.467999
QCY,United Kingdom,53.0929985,-0.1660140008
QDJ,Algeria,34.6657,3.351
QEF,Germany,49.959999,8.645833
QFG,Greenland,60.61971965,-45.91406196
QFO,United Kingdom,52.090801,0.131944
QGQ,Greenland,67.94066286,-53.62186968
QGU,Japan,35.39410019,136.8699951
QHP,Brazil,-23.0401001,-45.51599884
QHR,Ethiopia,8.7163,39.0059
QIG,Brazil,-6.34664011,-39.29380035
QJB,Saudi Arabia,27.03899956,49.40510178
QJE,Greenland,68.857926,-53.12329531
QJI,Greenland,68.6342531,-51.83226228
QKX,Norway,69.04029846,23.0340004
QLA,United Kingdom,51.18719864,-1.033499956
QLD,Algeria,36.50360107,2.814169884
QLF,Finland,61.144199,25.693501
QLP,Italy,44.088001,9.98795
QLR,Portugal,39.828335,-8.8875
QLS,Switzerland,46.54529953,6.616670132
QLT,Italy,41.5424,12.909
QNC,Switzerland,46.95750046,6.864719868
QND,Serbia,45.385799,19.839199
QNJ,France,46.19200134,6.268390179
QNV,Brazil,-22.74530029,-43.46030045
QOW,Nigeria,5.427060127,7.206029892
QPA,Italy,45.395802,11.8479
QPD,Cuba,22.42140007,-83.67839813
QPG,Singapore,1.360419989,103.9100037
QPS,Brazil,-21.98460007,-47.33480072
QPW,Greenland,68.31265749,-53.46020758
QQT,Greenland,69.99586111,-51.30091667
QQU,United Kingdom,51.5284,-0.1331
QQW,United Kingdom,51.5031,-0.1147
QRA,South Africa,-26.24250031,28.15119934
QRC,Chile,-34.17369843,-70.77570343
QRM,Australia,-32.21469879,148.2250061
QRO,Mexico,20.6173,-100.185997
QRR,Australia,-31.73329926,147.8029938
QRW,Nigeria,5.59611,5.81778
QRY,Greenland,68.14088101,-53.44145894
QSA,Spain,41.52090073,2.105079889
QSC,Brazil,-21.875401,-47.903703
QSF,Algeria,36.17810059,5.32449007
QSI,Tanzania,-3.363329887,37.32690048
QSN,Cuba,22.7560997,-81.92089844
QSR,Italy,40.620399,14.9113
QSZ,China,38.281055,77.075192
QUA,Germany,54.5,11.2167
QUG,United Kingdom,50.8594017,-0.7591670156
QUO,Nigeria,4.8725,8.093
QUY,United Kingdom,52.35720062,-0.107832998
QXH,Germany,52.203609,13.156389
QYD,Poland,54.57970047,18.51720047
RAB,Papua New Guinea,-4.340459824,152.3800049
RAC,United States,42.76060104,-87.81520081
RAE,Saudi Arabia,30.90660095,41.13819885
RAH,Saudi Arabia,29.62639999,43.49060059
RAI,Cape Verde,14.92450047,-23.49349976
RAJ,India,22.30920029,70.77950287
RAK,Morocco,31.60689926,-8.036299706
RAL,United States,33.95190048,-117.4449997
RAM,Australia,-12.35639954,134.897995
RAO,Brazil,-21.13638878,-47.77666855
RAP,United States,44.04529953,-103.0569992
RAQ,Indonesia,-4.760557,122.569371
RAR,Cook Islands,-21.20269966,-159.8059998
RAS,Iran,37.323333,49.617778
RAT,Russia,62.15859985,77.3289032
RAZ,Pakistan,33.84970093,73.79810333
RBA,Morocco,34.051498,-6.75152
RBB,Brazil,-4.406340122,-59.60240173
RBD,United States,32.68090057,-96.86820221
RBE,Cambodia,13.72999954,106.9869995
RBK,United States,33.57419968,-117.1279984
RBL,United States,40.15069962,-122.2519989
RBM,Germany,48.90083313,12.51666737
RBQ,Bolivia,-14.42790031,-67.49680328
RBR,Brazil,-9.868888855,-67.89805603
RBV,Solomon Islands,-8.168060303,157.6430054
RBX,Sudan,6.824999809,29.66900063
RBY,United States,64.72720337,-155.4700012
RCA,United States,44.14500046,-103.1039963
RCB,South Africa,-28.74099922,32.09209824
RCH,Colombia,11.5262,-72.926
RCL,Vanuatu,-15.47200012,167.8350067
RCM,Australia,-20.70190048,143.1150055
RCO,France,45.88779831,-0.9830560088
RCQ,Argentina,-29.2103,-59.68
RCS,United Kingdom,51.35189819,0.5033329725
RCU,Argentina,-33.08509827,-64.26129913
RCY,Bahamas,23.68440056,-74.8361969
